pvalue,CHR,P,SNP,BP
0.29809924117526587,11,0.5256391294816738,5195,5195
0.4967767014851282,11,0.3038387804919338,5196,5196
0.6611191753178663,11,0.17972024623645375,5197,5197
0.8916620978944922,11,0.049799693630782814,5198,5198
0.9213910934258015,11,0.03555599014576836,5199,5199
0.4819404893838942,11,0.3170065856777861,5200,5200
0.9801178546618933,11,0.008721699254540326,5201,5201
0.7573620383901661,11,0.12069646701404228,5202,5202
0.16941469302107526,11,0.7710489268196148,5203,5203
0.044736665353515614,11,1.3493363911052951,5204,5204
0.19135535155138816,11,0.7181593875458944,5205,5205
0.22751202773767487,11,0.6429956388221494,5206,5206
0.25063661103435286,11,0.6009554903695301,5207,5207
0.4023140907048024,11,0.39543475637187764,5208,5208
0.9468314429794471,11,0.023727328176704865,5209,5209
0.6163110025338846,11,0.21020007906942076,5210,5210
0.241183971501431,11,0.617651557725025,5211,5211
0.9500937531412633,11,0.02223353738174153,5212,5212
0.5563818056372439,11,0.2546270804063447,5213,5213
0.516532959180938,11,0.2869019615911704,5214,5214
0.47336863752639,11,0.32480051911590163,5215,5215
0.5073162817810616,11,0.29472119923552337,5216,5216
0.3465647024717289,11,0.4602156721540708,5217,5217
0.7596226453380145,11,0.11940209685926202,5218,5218
0.19945193962751595,11,0.7001617359125213,5219,5219
0.13396685665205932,11,0.8730026326315155,5220,5220
0.02534940140031461,11,1.5960322916209668,5221,5221
0.5157547215083116,11,0.2875567875610733,5222,5222
0.6974401084797857,11,0.15649308077625268,5223,5223
0.415701482382813,11,0.3812184268059626,5224,5224
0.9401899326520513,11,0.02678440345309455,5225,5225
0.28397917298900566,11,0.5467135099093818,5226,5226
0.9980337083730376,11,0.0008547902625479559,5227,5227
0.9526734929251517,11,0.021055918372719255,5228,5228
0.9839854959979702,11,0.007011303046779086,5229,5229
0.7998822004460147,11,0.09697396733712475,5230,5230
0.11843548829685413,11,0.9265181450610294,5231,5231
0.20025439099371412,11,0.6984179523302033,5232,5232
0.9392657575149298,11,0.027211510297712373,5233,5233
0.46518355925353505,11,0.3323756427218384,5234,5234
0.32303892425767855,11,0.4907451446291755,5235,5235
0.6216088163016139,11,0.20648283454821506,5236,5236
0.5074018710990211,11,0.2946479356036817,5237,5237
0.8273032771645449,11,0.08233525531524662,5238,5238
0.3963001484168007,11,0.40197576501987164,5239,5239
0.7147092352045845,11,0.14587060607222432,5240,5240
0.6289463845023198,11,0.20138637507498217,5241,5241
0.28442628579193363,11,0.5460302699434394,5242,5242
0.34253755452472756,11,0.46529180715328183,5243,5243
0.03976432188611234,11,1.4005064193128376,5244,5244
0.7394253846775298,11,0.1311056440575588,5245,5245
0.42666202722491253,11,0.3699160074817338,5246,5246
0.602730489135928,11,0.2198768391798716,5247,5247
0.3382317483767795,11,0.4707856294475994,5248,5248
0.3419809859613031,11,0.4659980399135816,5249,5249
0.5681979280261059,11,0.24550035429571146,5250,5250
0.11537048826054441,11,0.9379052693841201,5251,5251
0.44441114598281006,11,0.35221505734114555,5252,5252
0.8493134690901523,11,0.0709319884724632,5253,5253
0.8310222383934154,11,0.08038735421550398,5254,5254
0.48656257465618247,11,0.31286129911540167,5255,5255
0.6668563432814731,11,0.17596771336940878,5256,5256
0.24627781825388495,11,0.6085747024270544,5257,5257
0.5561126418057231,11,0.25483723223102495,5258,5258
0.8776115694105625,11,0.05669766016209729,5259,5259
0.2100441805499752,11,0.6776893464518374,5260,5260
0.85977113813043,11,0.06561713791298375,5261,5261
0.24058263819895498,11,0.6187357170063675,5262,5262
0.882008942972324,11,0.054527011394436393,5263,5263
0.4093024750530567,11,0.38795562916700754,5264,5264
0.2394140747418977,11,0.6208503217530721,5265,5265
0.7593276925101753,11,0.11957076121117735,5266,5266
0.6405330915508625,11,0.19345842859424034,5267,5267
0.5526863215714076,11,0.2575212836352837,5268,5268
0.849655145215493,11,0.07075730830876317,5269,5269
0.970012803579107,11,0.013222533272871784,5270,5270
0.1006611454782177,11,0.9971381318363703,5271,5271
0.5105238233761387,11,0.2919839869377187,5272,5272
0.6042879906422871,11,0.21875603664615192,5273,5273
0.3131254471699608,11,0.5042816365785144,5274,5274
0.6248194620279943,11,0.20424545141032263,5275,5275
0.43010246972020216,11,0.3664280636473121,5276,5276
0.9369350511963276,11,0.02829051357825906,5277,5277
0.056585338901510296,11,1.2472960786874796,5278,5278
0.597288708815766,11,0.22381569510619537,5279,5279
0.7406767190175472,11,0.13037130589668727,5280,5280
0.6246052450763583,11,0.20439437313471026,5281,5281
0.37331708018339116,11,0.42792213956819847,5282,5282
0.047538957038899765,11,1.322950350525788,5283,5283
0.14169244770678135,11,0.8486532972943875,5284,5284
0.16755465573863326,11,0.7758435001861801,5285,5285
0.32118185988630277,11,0.4932489913315624,5286,5286
0.4536155398554893,11,0.3433120759011141,5287,5287
0.5823371674405069,11,0.23482549033299902,5288,5288
0.8815630645108076,11,0.05474661406304354,5289,5289
0.15465469169884205,11,0.8106369004392637,5290,5290
0.810110132020863,11,0.09145593608722573,5291,5291
0.9932236315028123,11,0.0029529559427081582,5292,5292
0.14238662992770768,11,0.8465307889381194,5293,5293
0.8375090088549026,11,0.07701051267926093,5294,5294
0.6759606420625779,11,0.17007859020133975,5295,5295
0.7596116727723197,11,0.11940837018349762,5296,5296
0.12285514064240965,11,0.910606666567516,5297,5297
0.7426626688275071,11,0.12920840606917364,5298,5298
0.6777774312409822,11,0.16891289647634622,5299,5299
0.3995161107780604,11,0.3984657027556646,5300,5300
0.1991988937762823,11,0.7007130777004242,5301,5301
0.5043982936168522,11,0.2972263913179065,5302,5302
0.057698622956463996,11,1.238834551654415,5303,5303
0.7360296646513159,11,0.13310468167506773,5304,5304
0.0588658420547461,11,1.2301366391742932,5305,5305
0.12203256652682481,11,0.9135242547718786,5306,5306
0.5582690034272233,11,0.2531564846593697,5307,5307
0.31935651872649684,11,0.4957242145676757,5308,5308
0.30803691652983034,11,0.5113972325760304,5309,5309
0.9417206091753522,11,0.02607792511688555,5310,5310
0.8713357766239956,11,0.05981445367923264,5311,5311
0.978730485821697,11,0.009336883921936512,5312,5312
0.4444948325928195,11,0.352133283488973,5313,5313
0.24636484639501455,11,0.608421261222838,5314,5314
0.6348257126616637,11,0.19734549111548189,5315,5315
0.636843724224669,11,0.19596712658695886,5316,5316
0.6557759588086317,11,0.18324450890503963,5317,5317
0.5840148618116914,11,0.23357610096862239,5318,5318
0.7578586427785081,11,0.12041179223900984,5319,5319
0.7429829107831493,11,0.1290211752541365,5320,5320
0.4091855966419432,11,0.38807966188318416,5321,5321
0.7021007296322546,11,0.1536005756405888,5322,5322
0.09363326213421441,11,1.028569845757275,5323,5323
0.6078590601729641,11,0.2161971057349954,5324,5324
0.2432123892433795,11,0.6140143058672758,5325,5325
0.8300194967051696,11,0.08091170616365692,5326,5326
0.4095647610876749,11,0.387677417079912,5327,5327
0.25633640058086904,11,0.5911897182444616,5328,5328
0.355977473702487,11,0.44857748336486997,5329,5329
0.22931431788917833,11,0.6395688280169701,5330,5330
0.14771075139543977,11,0.8305878926245609,5331,5331
0.7445024915814497,11,0.1281338444823032,5332,5332
0.5376203400529702,11,0.26952430876810385,5333,5333
0.135560724337075,11,0.86786611927731,5334,5334
0.21248884137578206,11,0.6726638715250386,5335,5335
0.41740593521385494,11,0.37944137986975024,5336,5336
0.6266541229597079,11,0.2029720986217867,5337,5337
0.3985547104380134,11,0.39951205366452036,5338,5338
0.4557563763778525,11,0.3412672465208325,5339,5339
0.6446972448521254,11,0.1906441857654345,5340,5340
0.2889503335323039,11,0.5391767998957966,5341,5341
0.964732890276706,11,0.015592914984402163,5342,5342
0.5719522314650451,11,0.24264024127242245,5343,5343
0.2948364607347451,11,0.5304188107832285,5344,5344
0.08199371458786997,11,1.0862194381580916,5345,5345
0.6826519890454029,11,0.16580064003078562,5346,5346
0.7035770547970435,11,0.1526883322866604,5347,5347
0.8286243677390969,11,0.0816422993517265,5348,5348
0.03044001126187168,11,1.5165551912257809,5349,5349
0.003578430798493626,11,2.446307376975386,5350,5350
0.20137916701223513,11,0.6959854598976367,5351,5351
0.8200791078777264,11,0.08614425193621118,5352,5352
0.24485558026868048,11,0.6110899939439879,5353,5353
0.04499516735268283,11,1.3468341285528298,5354,5354
0.09530315357391594,11,1.0208927283533833,5355,5355
0.048642540557773506,11,1.3129837503182167,5356,5356
0.1289011032260673,11,0.8897433656338509,5357,5357
0.11292575259017323,11,0.9472070064148281,5358,5358
0.22521859423959567,11,0.6473957566169283,5359,5359
0.1296466999313498,11,0.8872385334248658,5360,5360
0.17733264687518946,11,0.7512113035837926,5361,5361
0.30500833753021295,11,0.5156882888700216,5362,5362
0.8120435374663495,11,0.09042068556854505,5363,5363
0.0058262187646840324,11,2.234613212377183,5364,5364
0.14339165373875262,11,0.8434761264973188,5365,5365
0.5053802494899793,11,0.29638173452754407,5366,5366
0.5153041766461594,11,0.2879363374787101,5367,5367
0.1644990910102705,11,0.783836497533547,5368,5368
0.5371262147715297,11,0.26992365110096467,5369,5369
0.14289342131989202,11,0.8449877652624717,5370,5370
0.8609972085657164,11,0.0649982565677984,5371,5371
0.22408228334934788,11,0.6495924787963693,5372,5372
0.8794690066308543,11,0.05577946090961161,5373,5373
0.739976655882917,11,0.13078198078408884,5374,5374
0.2791248783641128,11,0.5542014531755208,5375,5375
0.6273209727429199,11,0.2025101927842621,5376,5376
0.4524680544463092,11,0.3444120778232909,5377,5377
0.22525630686888232,11,0.6473230405264414,5378,5378
0.3207993608094192,11,0.49376650571586256,5379,5379
0.9973514903632896,11,0.001151759017072961,5380,5380
0.7404026181898328,11,0.13053205417712035,5381,5381
0.0340213725537275,11,1.4682481692512137,5382,5382
0.09786898467021743,11,1.009354917192632,5383,5383
0.20596899589259043,11,0.6861981482043266,5384,5384
0.7348372223148557,11,0.13380885313308047,5385,5385
0.8628312915062633,11,0.06407411312666164,5386,5386
0.36464006899312607,11,0.43813560999133483,5387,5387
0.5072056773615333,11,0.2948158938625498,5388,5388
0.6062086297857633,11,0.2173778854516361,5389,5389
0.3675411943078907,11,0.4346939777825706,5390,5390
0.4541742835301291,11,0.34277746024650735,5391,5391
0.20502902286977587,11,0.6881846580660118,5392,5392
0.5234611713105093,11,0.2811155273776794,5393,5393
0.9010877708580535,11,0.04523290431195325,5394,5394
0.16006277462302243,11,0.7957096590588052,5395,5395
0.8382355544851031,11,0.07663392213590339,5396,5396
0.342968508850072,11,0.46474575476919444,5397,5397
0.22772285806614367,11,0.6425933741553878,5398,5398
0.7626299640931423,11,0.11768613509086197,5399,5399
0.31444249491108567,11,0.5024587665185124,5400,5400
0.6811551025742236,11,0.16675398570483838,5401,5401
0.37275034425017584,11,0.4285819467860806,5402,5402
0.7460330205077378,11,0.12724194959579363,5403,5403
0.12527406973012822,11,0.90213881359105,5404,5404
0.9700723213128316,11,0.013195886789159865,5405,5405
0.7510388364047992,11,0.12433760493962664,5406,5406
0.5587841755141868,11,0.25275590138423254,5407,5407
0.9855718718994116,11,0.006311699714136499,5408,5408
0.05393009594894482,11,1.2681688070424475,5409,5409
0.9679710127128709,11,0.014137648071091654,5410,5410
0.817630257429701,11,0.08744304530181612,5411,5411
0.9457700939217412,11,0.024214422875157644,5412,5412
0.3698496595019184,11,0.4319747767903983,5413,5413
0.37795814694777174,11,0.42255628893521663,5414,5414
0.24237412103173517,11,0.61551375287666,5415,5415
0.4337263859569097,11,0.36278415653024837,5416,5416
0.6745743660261554,11,0.17097016611881508,5417,5417
0.2751338179116761,11,0.5604560252781623,5418,5418
0.20072120846286912,11,0.6974067369705695,5419,5419
0.8935814845651598,11,0.04886583858815997,5420,5420
0.428612918661074,11,0.36793474318997843,5421,5421
0.2280032119297546,11,0.6420590349576895,5422,5422
0.5571164200442634,11,0.25405404127215603,5423,5423
0.7585980011078695,11,0.11998830598989309,5424,5424
0.41865634018818876,11,0.37814232739156556,5425,5425
0.5750457874515553,11,0.24029757366539783,5426,5426
0.7416836644152143,11,0.12978128622004892,5427,5427
0.13480652150076622,11,0.8702890975389199,5428,5428
0.12634964927457848,11,0.8984259592709888,5429,5429
0.06180111613861938,11,1.2090036814084943,5430,5430
0.7838671476124113,11,0.10575753673890989,5431,5431
0.2398862491992536,11,0.6199946460215137,5432,5432
0.3755645654914611,11,0.42531539014788894,5433,5433
0.037575854728538305,11,1.4250911318410986,5434,5434
0.551203274550566,11,0.258688211065929,5435,5435
0.6660151693079678,11,0.17651587913041986,5436,5436
0.29551793772421586,11,0.5294161526229673,5437,5437
0.4782084460785929,11,0.3203827576787682,5438,5438
0.9369473026496942,11,0.028284834738729395,5439,5439
0.13123564420673173,11,0.8819481925527811,5440,5440
0.7063287785330059,11,0.15099309857190663,5441,5441
0.6335994663380953,11,0.1981851972116785,5442,5442
0.585926670680942,11,0.23215673297740014,5443,5443
0.25877876596902494,11,0.5870713624732673,5444,5444
0.8175454029496307,11,0.08748811915337261,5445,5445
0.1697750577202376,11,0.7701261132094637,5446,5446
0.5460438351059294,11,0.2627724917632814,5447,5447
0.9024782615926665,11,0.044563250346462545,5448,5448
0.13931033453932862,11,0.8560166648615878,5449,5449
0.9460167907468346,11,0.024101155285328434,5450,5450
0.7053535724146949,11,0.1515931297375414,5451,5451
0.7767042225172894,11,0.10974433381678805,5452,5452
0.0466398519446557,11,1.3312428368880025,5453,5453
0.7740584401629811,11,0.11122624954682768,5454,5454
0.7296487783716148,11,0.13688614031901522,5455,5455
0.07988393424288553,11,1.0975405544936154,5456,5456
0.9992572480637235,11,0.00032269292258516345,5457,5457
0.06272645485464634,11,1.2025492570278191,5458,5458
0.7214862774896441,11,0.14177192467748673,5459,5459
0.9370885023677458,11,0.028219390675870013,5460,5460
0.14830013853160795,11,0.8288584432839254,5461,5461
0.9031503003614535,11,0.04423996930346636,5462,5462
0.875749854582658,11,0.05761992612440583,5463,5463
0.16031989252425605,11,0.7950125869564248,5464,5464
0.011104737660435404,11,1.9544916968157375,5465,5465
0.26579426715430177,11,0.5754543904741839,5466,5466
0.6134834648662766,11,0.21219713825744732,5467,5467
0.5363452627222651,11,0.2705555509372854,5468,5468
0.2805943986494013,11,0.551921002801375,5469,5469
0.9970282200646703,11,0.0012925491658586348,5470,5470
0.5462375411712634,11,0.2626184554902206,5471,5471
0.7684246290042349,11,0.1143987238868432,5472,5472
0.8269226861508266,11,0.08253509328623933,5473,5473
0.47552215925216346,11,0.3228292402056331,5474,5474
0.5537060371989253,11,0.25672074123813776,5475,5475
0.06069875045022999,11,1.2168202492567968,5476,5476
0.031718256847161785,11,1.4986906883929234,5477,5477
0.6026158668437033,11,0.21995943756152248,5478,5478
0.2172532169177327,11,0.6630337841346401,5479,5479
0.3443515235586513,11,0.46299799116958207,5480,5480
0.9649969544114484,11,0.015474057313605715,5481,5481
0.013311844160461495,11,1.8757617752366291,5482,5482
0.5642836718014738,11,0.24850251635961504,5483,5483
0.02297347482541401,11,1.6387733111450367,5484,5484
0.43701377165770794,11,0.35950487684946597,5485,5485
0.7281343263156419,11,0.13778849459314185,5486,5486
0.025790922226867408,11,1.5885331281653323,5487,5487
0.8196521742215409,11,0.0863704047665367,5488,5488
0.687476705252969,11,0.16274201306350564,5489,5489
0.025846309406925783,11,1.587601461027826,5490,5490
0.29976788571578317,11,0.5232148951817905,5491,5491
0.716125598714846,11,0.14501080165146674,5492,5492
0.9678164763570567,11,0.014206988623301095,5493,5493
0.2487224290061958,11,0.604285049654008,5494,5494
0.27588762751002693,11,0.5592677755070662,5495,5495
0.09869327056708155,11,1.005712458832068,5496,5496
0.4775006973029424,11,0.3210259898716506,5497,5497
0.30585416143765765,11,0.5144856061352273,5498,5498
0.7809896167863203,11,0.10735474000539022,5499,5499
0.34151642915348845,11,0.46658839910081595,5500,5500
0.7760121056390433,11,0.11013150377888771,5501,5501
0.2944196404765096,11,0.5310332219634191,5502,5502
0.4210780429952452,11,0.3756374041618315,5503,5503
0.06546996125526772,11,1.1839579160908094,5504,5504
0.1626326771155302,11,0.7887921889686124,5505,5505
0.3873898593194891,11,0.4118517519680445,5506,5506
0.3926995808877408,11,0.40593956223413635,5507,5507
0.4037230206587261,11,0.3939164860120072,5508,5508
0.06610972513565716,11,1.179734648501046,5509,5509
0.7814219232767543,11,0.10711440853923872,5510,5510
0.3142458962168795,11,0.5027303851201318,5511,5511
0.36201463997743244,11,0.44127386611641595,5512,5512
0.14068150770877397,11,0.8517629859188419,5513,5513
0.916642844616579,11,0.03779984734685568,5514,5514
0.08508819939950651,11,1.070130666602148,5515,5515
0.44500358969854803,11,0.35163648569326356,5516,5516
0.033094430979845435,11,1.4802450816988384,5517,5517
0.04753309908177816,11,1.3230038694788886,5518,5518
0.24032176748647593,11,0.6192068905730604,5519,5519
0.705029923363976,11,0.1517924499929023,5520,5520
0.6453694435467883,11,0.19019160108453417,5521,5521
0.7049603536225627,11,0.15183530667825806,5522,5522
0.059784469644680316,11,1.223411619081675,5523,5523
0.8391291013959762,11,0.07617121710863192,5524,5524
0.445494923512603,11,0.35115724045544605,5525,5525
0.018374092795122587,11,1.7357940946273656,5526,5526
0.9711243643368,11,0.012725149817327416,5527,5527
0.7149070390724453,11,0.1457504267899862,5528,5528
0.06365720957187626,11,1.1961524026942356,5529,5529
0.39298205634512984,11,0.4056272791619876,5530,5530
0.2290317997368979,11,0.640104214203929,5531,5531
0.6232842759763378,11,0.2053138292171739,5532,5532
0.18341202025189574,11,0.7365722054271557,5533,5533
0.5691711539178286,11,0.24475711844678938,5534,5534
0.605930181809846,11,0.217577414450144,5535,5535
0.04116913031929359,11,1.3854283071954003,5536,5536
0.8166624753275394,11,0.08795739926956973,5537,5537
0.5678104513872346,11,0.2457966179073249,5538,5538
0.14026025889698823,11,0.8530653638014912,5539,5539
0.10636115624287235,11,0.9732169501372948,5540,5540
0.7750357526072863,11,0.11067826291057158,5541,5541
0.30598493656426184,11,0.514299953021836,5542,5542
0.15867608535945432,11,0.7994885223884518,5543,5543
0.5046342423616227,11,0.29702328341785417,5544,5544
0.9735425281494321,11,0.01164507204615523,5545,5545
0.8649611642360634,11,0.06300339142143788,5546,5546
0.10258073154362757,11,0.9889342081340995,5547,5547
0.6124687699453256,11,0.21291605126743232,5548,5548
0.451013064122174,11,0.34581087809100186,5549,5549
0.8993490852352051,11,0.04607170274461499,5550,5550
0.09028649993805626,11,1.0443771825848056,5551,5551
0.14304278062422404,11,0.844534056168269,5552,5552
0.6750323779813528,11,0.1706753957002359,5553,5553
0.7910343455014586,11,0.1018046596907676,5554,5554
0.06846885315007956,11,1.1645069464829563,5555,5555
0.7818060920041013,11,0.10690094977297494,5556,5556
0.3253573563646578,11,0.48763936937438623,5557,5557
0.5008915810082322,11,0.30025626787605875,5558,5558
0.5741030613959424,11,0.24101013725741155,5559,5559
0.8716110193566511,11,0.059677287815942316,5560,5560
0.782012776357587,11,0.10678615147177364,5561,5561
0.6849107133694383,11,0.1643660405051844,5562,5562
0.6500686833441859,11,0.18704075532401435,5563,5563
0.947742499427849,11,0.02330964395769897,5564,5564
0.9529651261850406,11,0.020922992103039526,5565,5565
0.7307940237073132,11,0.13620501288155337,5566,5566
0.10476122680107758,11,0.9797994244333389,5567,5567
0.1509165909436022,11,0.8212630136426815,5568,5568
0.08848471192241214,11,1.0531317586951623,5569,5569
0.16663972425853957,11,0.7782214616938545,5570,5570
0.03654900376431791,11,1.437124456341031,5571,5571
0.632074289372071,11,0.19923187493237,5572,5572
0.9398185209388931,11,0.026956000617276727,5573,5573
0.29676198419120214,11,0.5275917338290839,5574,5574
0.2716886348386609,11,0.5659285284208679,5575,5575
0.2673349027904882,11,0.5729443367924272,5576,5576
0.046660657116189386,11,1.3310491493844112,5577,5577
0.23980194584486914,11,0.6201472971910456,5578,5578
0.1605645669956388,11,0.7943502875509834,5579,5579
0.9125774960758123,11,0.039730245020512006,5580,5580
0.8783864103848855,11,0.056314391860865835,5581,5581
0.32864120709867195,11,0.48327798291689084,5582,5582
0.6766614273502078,11,0.16962857948876886,5583,5583
0.9885267502152109,11,0.005011573883271974,5584,5584
0.5945587361265378,11,0.22580523521584744,5585,5585
0.7781785620393384,11,0.10892073770120826,5586,5586
0.6474576338898113,11,0.18878864418854666,5587,5587
0.6768508555086765,11,0.16950701782210503,5588,5588
0.8940817366334035,11,0.04862277634254948,5589,5589
0.8328717449960564,11,0.07942187101693475,5590,5590
0.3437629308422766,11,0.46374095661528064,5591,5591
0.5268956818228738,11,0.2782753606759924,5592,5592
0.12301193015060308,11,0.9100527670376655,5593,5593
0.2647196918736603,11,0.5772137513545759,5594,5594
0.2021749443473806,11,0.6942726677654053,5595,5595
0.13800312906938372,11,0.8601110663367308,5596,5596
0.8290297947791311,11,0.08142986091457431,5597,5597
0.7723103883473181,11,0.11220812342710373,5598,5598
0.6241783095534789,11,0.2046913273158437,5599,5599
0.8147493083305792,11,0.0889759995505632,5600,5600
0.10329280540554009,11,0.9859299270911053,5601,5601
0.019202000474749736,11,1.7166535239064684,5602,5602
0.009242324770441623,11,2.034218774669022,5603,5603
0.39825644619458733,11,0.3998371859622819,5604,5604
0.5148347043946744,11,0.2883321855067668,5605,5605
0.042352784330836335,11,1.373118033272607,5606,5606
0.9444795481018387,11,0.024807441916507456,5607,5607
0.8810478548939787,11,0.055000501858156255,5608,5608
0.14510002689311086,11,0.8383325070693037,5609,5609
0.44739509182137016,11,0.3493087846707425,5610,5610
0.9967841877956216,11,0.001398859938091342,5611,5611
0.6850327679558428,11,0.16428865390605926,5612,5612
0.9913113569271773,11,0.003789918312191723,5613,5613
0.49068012747984135,11,0.30920153056730537,5614,5614
0.9192388701226786,11,0.036571619738748645,5615,5615
0.17784077675540777,11,0.7499686534363113,5616,5616
0.08857345730268606,11,1.0526964031016468,5617,5617
0.35074422950922546,11,0.4550094653114811,5618,5618
0.006473953357994056,11,2.188830433824205,5619,5619
0.8882366582578526,11,0.05147130710180311,5620,5620
0.25172990313049937,11,0.5990651913122468,5621,5621
0.1917155997888087,11,0.717342547390294,5622,5622
0.00830399716474739,11,2.0807128077777435,5623,5623
0.5068345918019294,11,0.2951337518864269,5624,5624
0.403646226357979,11,0.39399910333061305,5625,5625
0.43256986051082325,11,0.36394374349570563,5626,5626
0.04024330124814357,11,1.3953064003416629,5627,5627
0.1530807078088613,11,0.8150795383682854,5628,5628
0.21981941297747687,11,0.6579339562405442,5629,5629
0.8278388346073814,11,0.08205420434248828,5630,5630
0.44315627215368036,11,0.3534430995866556,5631,5631
0.08593588262088503,11,1.0658254581674298,5632,5632
0.5438386744759242,11,0.2645299112864887,5633,5633
0.18934296452507737,11,0.7227508274573469,5634,5634
0.776697782283201,11,0.10974793489122744,5635,5635
0.4364590687318928,11,0.36005647832125254,5636,5636
0.25435029020450783,11,0.594567762518003,5637,5637
0.4405481254411615,11,0.3560066423667951,5638,5638
0.27452005855037054,11,0.5614259171538705,5639,5639
0.24049142119286648,11,0.618900411161462,5640,5640
0.4219375195677373,11,0.37475185452630133,5641,5641
0.2570816338339017,11,0.5899289486760879,5642,5642
0.6822662643803192,11,0.16604610249363838,5643,5643
0.7725796848597847,11,0.11205671590294015,5644,5644
0.017278812021466416,11,1.7624861200896156,5645,5645
0.964165718714246,11,0.015848314087102043,5646,5646
0.5928921957954063,11,0.2270242662097627,5647,5647
0.6384191283865354,11,0.19489410908172258,5648,5648
0.19004993152107386,11,0.721132282546145,5649,5649
0.7942095515691227,11,0.10006489419379382,5650,5650
0.7521205611748044,11,0.12371253858883972,5651,5651
0.5611279997690526,11,0.25093805986221907,5652,5652
0.06666153414944964,11,1.1761246957013884,5653,5653
0.9181069402392902,11,0.0371067296365995,5654,5654
0.9637938811212498,11,0.016015835249701616,5655,5655
0.7490543369806737,11,0.12548667710035796,5656,5656
0.4822717056510196,11,0.3167082169089036,5657,5657
0.04057388730310396,11,1.391753381415423,5658,5658
0.5269166017155036,11,0.2782581177683622,5659,5659
0.8984066530599767,11,0.046527040610649065,5660,5660
0.7731749252037923,11,0.11172223899709292,5661,5661
0.4199594775295955,11,0.37679261325525,5662,5662
0.19447930787239764,11,0.7111265997618688,5663,5663
0.7071512456549068,11,0.15048768927458583,5664,5664
0.018158271898453315,11,1.7409254851473732,5665,5665
0.697903465390833,11,0.1562046452098663,5666,5666
0.047479001034362756,11,1.3234984272454144,5667,5667
0.024142374852903825,11,1.617220011173972,5668,5668
0.8096346704923688,11,0.09171090257798742,5669,5669
0.5746155010003271,11,0.2406226625276721,5670,5670
0.042221820426237344,11,1.3744630456843154,5671,5671
0.12303178203663045,11,0.9099826854696456,5672,5672
0.7313953771588259,11,0.13584778898123595,5673,5673
0.2550129088191465,11,0.5934378349110392,5674,5674
0.5610824317506491,11,0.2509733294309184,5675,5675
0.610647514009806,11,0.2142094066055661,5676,5676
0.8148750667303619,11,0.08890897038725068,5677,5677
0.48194244540472586,11,0.317004823038314,5678,5678
0.8167726514104934,11,0.08789881247398303,5679,5679
0.5850936157912191,11,0.23277464063782294,5680,5680
0.2515888558530559,11,0.5993085999068654,5681,5681
0.32983801437771243,11,0.4816992926482402,5682,5682
0.8301662171540712,11,0.08083494380993432,5683,5683
0.8253980520606599,11,0.08333656039233771,5684,5684
0.29522636946153136,11,0.5298448541654921,5685,5685
0.2121979538024762,11,0.6732588082602109,5686,5686
0.507334182496521,11,0.2947058753733252,5687,5687
0.565017573764835,11,0.24793804409135664,5688,5688
0.3880883513420016,11,0.4110693926215231,5689,5689
0.6007311412659022,11,0.22131985410327337,5690,5690
0.14561372397487404,11,0.8367976911927992,5691,5691
0.30740895796605794,11,0.5122834812131638,5692,5692
0.5336746080753472,11,0.2727234601814231,5693,5693
0.2822296388990746,11,0.5493973798998694,5694,5694
0.7894827102779696,11,0.10265737662857206,5695,5695
0.8877136734008112,11,0.05172709065616121,5696,5696
0.7528137347636545,11,0.12331246599199601,5697,5697
0.8197570003439671,11,0.08631486596963671,5698,5698
0.32167008837302535,11,0.49258932162368363,5699,5699
0.3250583960996042,11,0.4880386118652788,5700,5700
0.9868863947412827,11,0.005732838188157348,5701,5701
0.5577792056462524,11,0.2535376805350523,5702,5702
0.6401312632151646,11,0.19373096188361213,5703,5703
0.9600515597079012,11,0.017705442486125447,5704,5704
0.7197437399383959,11,0.1428221037642731,5705,5705
0.9046595983430241,11,0.043514804630225515,5706,5706
0.21370195609341647,11,0.6701915025589589,5707,5707
0.7122816672975062,11,0.14734823338109526,5708,5708
0.9776626038419116,11,0.009810996511737264,5709,5709
0.5322536923467017,11,0.2738813170944577,5710,5710
0.5747181817963967,11,0.24054506329967318,5711,5711
0.21287455172925385,11,0.6718762535647105,5712,5712
0.9477849787359758,11,0.023290178632790603,5713,5713
0.669842060661213,11,0.17402758576068297,5714,5714
0.8153187156220947,11,0.08867258834184664,5715,5715
0.7712515487383815,11,0.1128039508577519,5716,5716
0.6976261399439383,11,0.15637725482331022,5717,5717
0.5180316522100972,11,0.2856437036520286,5718,5718
0.4557044798303279,11,0.34131670203851183,5719,5719
0.018174194215914152,11,1.7405448352331467,5720,5720
0.5055967161650855,11,0.29619575544563626,5721,5721
0.03969823433492525,11,1.40122880899637,5722,5722
0.5812094013288768,11,0.23566736940458763,5723,5723
0.5533419707974514,11,0.2570063874499811,5724,5724
0.5543942029336154,11,0.2561813196067564,5725,5725
0.3244289055417815,11,0.48888045853598305,5726,5726
0.0323425169032292,11,1.4902261862029311,5727,5727
0.938597959590922,11,0.027520394231095605,5728,5728
0.7977320707372215,11,0.09814294792090318,5729,5729
0.7683206784615592,11,0.11445747812142516,5730,5730
0.3441959734776735,11,0.46319421450426346,5731,5731
0.8049145397505277,11,0.09425022756380902,5732,5732
0.6016990102150698,11,0.2206207029150037,5733,5733
0.24597861995899317,11,0.6091026393899085,5734,5734
